net_manager,street,house_number,zipcode,city,annual_consume,annual_produce
Enexis B.V.,Pasternaklaan,51,5251XR,VLIJMEN,195.6428571,0
Enexis B.V.,Dunantlaan,138,5251XT,VLIJMEN,419.3,406.721
Enexis B.V.,Curielaan,68,5251XW,VLIJMEN,142.76,0
Enexis B.V.,Morselaan,49,5251ZA,VLIJMEN,265.6111111,138.1177778
Enexis B.V.,Celsiuslaan,96,5251ZB,VLIJMEN,262.3888889,0
Enexis B.V.,De Savornin Lohmanlaan,98,5252AE,VLIJMEN,158,0
Enexis B.V.,Dreeslaan,75,5252AM,VLIJMEN,252.0588235,0
Enexis B.V.,Van Hogendorplaan,105,5252AR,VLIJMEN,325.6,68.376
Enexis B.V.,De Grootlaan,33,5252AZ,VLIJMEN,58.66666667,3.52
Enexis B.V.,Spaaklaan,70,5252BB,VLIJMEN,175.6190476,0
Enexis B.V.,Idsteinlaan,23,5252BJ,VLIJMEN,101.425,0
Enexis B.V.,Adenauerlaan,1,5252BM,VLIJMEN,290.2941176,0
Enexis B.V.,Kuyperlaan,47,5252BR,VLIJMEN,80.11428571,0
Enexis B.V.,Costerlaan,19,5252CR,VLIJMEN,174.7368421,0
Enexis B.V.,Braillelaan,16,5252CV,VLIJMEN,160.6190476,0
Enexis B.V.,troepmap  Piusplein,14,5252XX,UDEN,465.75,0
Enexis B.V.,Onsenoortsestraat,140,5253AB,NIEUWKUIJK,259.0416667,0
Enexis B.V.,Nieuwkuijksestraat,26,5253AC,NIEUWKUIJK,386.7894737,116.0368421
Enexis B.V.,Venbroekstraat,131,5253AS,NIEUWKUIJK,938.3888889,0
Enexis B.V.,Badweg,113,5253AV,NIEUWKUIJK,195,0
Enexis B.V.,Kastanjeplein,107,5253AW,NIEUWKUIJK,240.7,93.873
Enexis B.V.,Pastoor Becxstraat,48,5253BV,NIEUWKUIJK,185.5238095,0
Enexis B.V.,Govaertsstraat,64,5253BZ,NIEUWKUIJK,305.9166667,0
Enexis B.V.,Middelweg,24,5253CA,NIEUWKUIJK,941.8,0
Enexis B.V.,Vimmerik,19,5253CB,NIEUWKUIJK,530.59375,567.7353125
Enexis B.V.,Van Schuppenstraat,49,5253DD,NIEUWKUIJK,405.1666667,0
Enexis B.V.,Touwslager,116,5253EB,NIEUWKUIJK,560.1944444,0
Enexis B.V.,De Steenenborch,129,5253XB,NIEUWKUIJK,594,0
Enexis B.V.,De Maashoven,61,5253XE,NIEUWKUIJK,395.4,343.998
Enexis B.V.,De Zanderije,122,5253XK,NIEUWKUIJK,123.4090909,0
Enexis B.V.,Langs de Lijn,81,5253XM,NIEUWKUIJK,129.8064516,0
Enexis B.V.,Ambrosiushof,69,5254HB,HAARSTEEG,285.4375,279.72875
Enexis B.V.,Willy van den Berkstraat,58,5254HC,HAARSTEEG,475.1666667,266.0933334
Enexis B.V.,Ipperhoeve,68,5254JA,HAARSTEEG,162.3793103,0
Enexis B.V.,Meester Prinsenstraat,73,5254JB,HAARSTEEG,272.3,0
Enexis B.V.,Mari van Eschstraat,84,5254JE,HAARSTEEG,535.9166667,0
Enexis B.V.,Haarsteegsestraat,85,5254JN,HAARSTEEG,285.625,0
Enexis B.V.,De Hoeven,146,5254JV,HAARSTEEG,365.0416667,0
Enexis B.V.,Klein Bernse Hoeve,69,5254KA,HAARSTEEG,503.4,125.85
Enexis B.V.,Oude Haven,138,5254KB,HAARSTEEG,389.2352941,50.60058823
Enexis B.V.,Inlaagdijk,110,5254KC,HAARSTEEG,309.5625,0
Enexis B.V.,Vergereindseweg,113,5254KE,HAARSTEEG,341.7368421,23.92157895
Enexis B.V.,Hauwkes,15,5254LB,HAARSTEEG,278.7333333,0
Enexis B.V.,Demer,104,5256AB,HEUSDEN GEM HEUSDEN,186.3703704,0
Enexis B.V.,Herptsestraat,95,5256AE,HEUSDEN GEM HEUSDEN,139.0909091,0
Enexis B.V.,Zustersteeg,108,5256AR,HEUSDEN GEM HEUSDEN,101.6666667,0
Enexis B.V.,Pelsestraat,106,5256AS,HEUSDEN GEM HEUSDEN,168.1304348,50.43913044
Enexis B.V.,Botermarkt,46,5256AV,HEUSDEN GEM HEUSDEN,902.7619048,604.8504762
Enexis B.V.,Waterpoort,64,5256AX,HEUSDEN GEM HEUSDEN,93.64864865,0
Enexis B.V.,Engstraat,47,5256BD,HEUSDEN GEM HEUSDEN,420.8888889,0
Enexis B.V.,Drietrompetterstraat,59,5256BE,HEUSDEN GEM HEUSDEN,214.5,0
Enexis B.V.,Wal,85,5256BK,HEUSDEN GEM HEUSDEN,93.0952381,0
Enexis B.V.,Synagogestraat,44,5256DZ,HEUSDEN GEM HEUSDEN,156.5555556,0
Enexis B.V.,Wittebroodstraat,27,5256EG,HEUSDEN GEM HEUSDEN,201.5,0
Enexis B.V.,Schapenbrugstraat,85,5256EH,HEUSDEN GEM HEUSDEN,102.0909091,0
Enexis B.V.,Sterrestraat,23,5256EK,HEUSDEN GEM HEUSDEN,289.7857143,197.0542857
Enexis B.V.,Htgn J v Brabantstr,138,5256EM,HEUSDEN GEM HEUSDEN,237,0
Enexis B.V.,Bromsluis,90,5256EN,HEUSDEN GEM HEUSDEN,166.4166667,129.805
Enexis B.V.,Oudheusdensestraat,51,5256ES,HEUSDEN GEM HEUSDEN,177.3888889,0
Enexis B.V.,Everardus van Gochstraat,43,5256ET,HEUSDEN GEM HEUSDEN,172.2631579,0
Enexis B.V.,Gijsbertus Voetiusstraat,129,5256GM,HEUSDEN GEM HEUSDEN,204.2777778,0
Enexis B.V.,Robrechtstraat,81,5256GN,HEUSDEN GEM HEUSDEN,133.9047619,0
Enexis B.V.,Cornelis Verolmestraat,68,5256GR,HEUSDEN GEM HEUSDEN,147.32,0
Enexis B.V.,Suitbertusstraat,107,5256GW,HEUSDEN GEM HEUSDEN,178.0952381,0
Enexis B.V.,Van Ruysdaelstraat,149,5256HB,HEUSDEN GEM HEUSDEN,236.2,0
Enexis B.V.,De Oosters,102,5256HM,HEUSDEN GEM HEUSDEN,357.9166667,0
Enexis B.V.,Van Deelenstraat,133,5256JA,HEUSDEN GEM HEUSDEN,215.85,0
Enexis B.V.,Gerard van Oostromstraat,65,5256JL,HEUSDEN GEM HEUSDEN,328.8333333,0
Enexis B.V.,Westakker,92,5256KB,HEUSDEN GEM HEUSDEN,316.45,0
Enexis B.V.,Tullensstraat,2,5256KE,HEUSDEN GEM HEUSDEN,160.5,0
Enexis B.V.,Malingrestraat,51,5256KK,HEUSDEN GEM HEUSDEN,157,0
Enexis B.V.,Van Buerenstraat,74,5256KL,HEUSDEN GEM HEUSDEN,296.7272727,0
Enexis B.V.,Hamelpark,113,5256KM,HEUSDEN GEM HEUSDEN,218.3529412,0
Enexis B.V.,Van Asbeckstraat,24,5256KN,HEUSDEN GEM HEUSDEN,185.35,0
Enexis B.V.,De Huterstraat,25,5256KR,HEUSDEN GEM HEUSDEN,231.2,99.416
Enexis B.V.,Van Camminghastraat,36,5256KT,HEUSDEN GEM HEUSDEN,194.6296296,0
Enexis B.V.,Hazepad,123,5256KX,HEUSDEN GEM HEUSDEN,197.7142857,0
Enexis B.V.,Burgemeester Buijsstraat,28,5256NA,HEUSDEN GEM HEUSDEN,367.6923077,194.8769231
Enexis B.V.,Bernsestraat,1,5256ND,HEUSDEN GEM HEUSDEN,642.5789474,706.8368421
Enexis B.V.,Van Cuijkstraat,9,5256NK,HEUSDEN GEM HEUSDEN,108.7115385,29.3521154
Enexis B.V.,Herptseweg,67,5256NN,HEUSDEN GEM HEUSDEN,272.9375,62.775625
Enexis B.V.,Luttelherptseweg,83,5256NP,HEUSDEN GEM HEUSDEN,1064.3,1170.73
Enexis B.V.,Watersteeg,36,5256NR,HEUSDEN GEM HEUSDEN,380.6785714,0
Enexis B.V.,Zeggelaarseweg,11,5256NX,HEUSDEN GEM HEUSDEN,437.9375,0
Enexis B.V.,Valkenvoortweg,46,5256PG,HEUSDEN GEM HEUSDEN,359.65,0
Enexis B.V.,Scheepswerf,111,5256PJ,HEUSDEN GEM HEUSDEN,445.6315789,0
Enexis B.V.,Polderweg,86,5256PP,HEUSDEN GEM HEUSDEN,503.5789474,0
Enexis B.V.,Lage Hoef,59,5256RA,HEUSDEN GEM HEUSDEN,230.4705882,0
Enexis B.V.,Oude Pastorieweg,150,5256VW,HEUSDEN GEM HEUSDEN,523.2380952,575.5619047
Enexis B.V.,Schuurkerkpad,63,5258AE,BERLICUM NB,247.35,0
Enexis B.V.,Braakven,8,5258AG,BERLICUM NB,133.3,0
Enexis B.V.,Dianastraat,129,5258AS,BERLICUM NB,239.8461538,16.78923077
Enexis B.V.,Mercuriusplein,22,5258AW,BERLICUM NB,455.8636364,173.2281818
Enexis B.V.,Reijerspad,67,5258AZ,BERLICUM NB,148.9117647,0
Enexis B.V.,Veenpad,74,5258BK,BERLICUM NB,169.9666667,0
Enexis B.V.,Postpad,21,5258CA,BERLICUM NB,258.2631579,0
Enexis B.V.,Kasteel Ter Aalaan,14,5258CH,BERLICUM NB,867.5,0
Enexis B.V.,De Rijskamp,124,5258EA,BERLICUM NB,266.4375,0
Enexis B.V.,Klaverdries,51,5258EC,BERLICUM NB,112,0
Enexis B.V.,'t Geerken,101,5258EE,BERLICUM NB,215.2380952,0
Enexis B.V.,De Groeskant,51,5258EH,BERLICUM NB,492,0
Enexis B.V.,De Bogerd,39,5258EL,BERLICUM NB,262.375,0
Enexis B.V.,Beemden,15,5258EM,BERLICUM NB,275.1333333,283.3873333
Enexis B.V.,De Turfkamp,108,5258EN,BERLICUM NB,258.8823529,0
Enexis B.V.,Repenpad,43,5258EP,BERLICUM NB,104.4074074,11.48481481
Enexis B.V.,De Nieuwe Ploeg,142,5258EX,BERLICUM NB,704.0769231,0
Enexis B.V.,De Oude Ploeg,27,5258GA,BERLICUM NB,442.9,0
Enexis B.V.,Pastoor van den Boomstr,141,5258GB,BERLICUM NB,231.5263158,0
Enexis B.V.,De Romme,138,5258GH,BERLICUM NB,128.1052632,0
Enexis B.V.,Doornhoek,75,5258HG,BERLICUM NB,242.4666667,162.4526667
Enexis B.V.,Sassenheimseweg,79,5258HJ,BERLICUM NB,255.8888889,0
Enexis B.V.,2e Vijverstraat,97,5258HR,BERLICUM NB,260,140.4
Enexis B.V.,Pastoor Verlindenstraat,49,5258HT,BERLICUM NB,291.8235294,0
Enexis B.V.,De Egge,108,5258JA,BERLICUM NB,276.6842105,185.378421
Enexis B.V.,De Rijf,147,5258JB,BERLICUM NB,197.0526316,193.111579
Enexis B.V.,De Gavel,52,5258JC,BERLICUM NB,395.6923077,0
Enexis B.V.,Kelwis,37,5258JG,BERLICUM NB,204.9,0
Enexis B.V.,Helster,48,5258JJ,BERLICUM NB,464.1818182,129.9709091
Enexis B.V.,Kwikzeel,20,5258JK,BERLICUM NB,370.3636364,259.2545455
Enexis B.V.,Gerf,138,5258JL,BERLICUM NB,304.4615385,0
Enexis B.V.,Hofstede,32,5258JM,BERLICUM NB,125.3214286,26.31750001
Enexis B.V.,Schutskooi,107,5258JR,BERLICUM NB,321.2666667,118.8686667
Enexis B.V.,Duifhuis,66,5258JS,BERLICUM NB,239.05,98.0105
Enexis B.V.,De Misse,61,5258JT,BERLICUM NB,205.6521739,0
Enexis B.V.,Smitse,49,5258JV,BERLICUM NB,116.5172414,0
Enexis B.V.,Mouterij,57,5258JW,BERLICUM NB,207.2380952,0
Enexis B.V.,Stallinge,45,5258JX,BERLICUM NB,207.047619,0
Enexis B.V.,Brouwhuis,16,5258JZ,BERLICUM NB,393.1818182,259.5
Enexis B.V.,Kerkwijk,49,5258KA,BERLICUM NB,130.1875,0
Enexis B.V.,Milrooijseweg,64,5258KE,BERLICUM NB,287.1481481,0
Enexis B.V.,Het Gewat,2,5258KK,BERLICUM NB,344.375,344.375
Enexis B.V.,Papegaaiweg,147,5258KM,BERLICUM NB,264.1,0
Enexis B.V.,De Kunning,126,5258KR,BERLICUM NB,446.6,0
Enexis B.V.,De Vinkenslag,22,5258KS,BERLICUM NB,147.1081081,50.01675675
Enexis B.V.,Driezeeg,27,5258LD,BERLICUM NB,531.5,425.2
Enexis B.V.,Joannes XXIII-straat,41,5258LX,BERLICUM NB,341.5555556,0
Enexis B.V.,Dorpsveld,38,5258MA,BERLICUM NB,84.31428571,66.60828571
Enexis B.V.,De Volder,63,5258MC,BERLICUM NB,332.5,0
Enexis B.V.,De Wever,13,5258MD,BERLICUM NB,120.25,0
Enexis B.V.,De Imker,134,5258ME,BERLICUM NB,193.9230769,0
Enexis B.V.,De Kremer,145,5258MJ,BERLICUM NB,403.4,96.816
Enexis B.V.,De Kuiper,81,5258MK,BERLICUM NB,165.4,0
Enexis B.V.,De Looier,7,5258ML,BERLICUM NB,153.1785714,0
Enexis B.V.,De Snijder,141,5258MN,BERLICUM NB,428.0833333,0
Enexis B.V.,De Toger,70,5258MP,BERLICUM NB,515.3,0
Enexis B.V.,Uijlenborg,136,5258PA,BERLICUM NB,381.7,393.151
Enexis B.V.,Ouwesteijn,96,5258PE,BERLICUM NB,75.13953488,0
Enexis B.V.,Clarissenhoeve,90,5258PJ,BERLICUM NB,189.5,0
Enexis B.V.,Nijesteijn,53,5258PL,BERLICUM NB,286.2631579,0
Enexis B.V.,Horsthoeve,113,5258PN,BERLICUM NB,247.6842105,0
Enexis B.V.,Berguulsehoeve,146,5258PR,BERLICUM NB,127.3333333,0
Enexis B.V.,Lochtsehoeve,32,5258PS,BERLICUM NB,297.3888889,0
Enexis B.V.,Roijenborg,116,5258PW,BERLICUM NB,184.6956522,0
Enexis B.V.,Kantorshoeve,126,5258PZ,BERLICUM NB,153.6842105,0
Enexis B.V.,Diepven,23,5258RA,BERLICUM NB,313.2,335.124
Enexis B.V.,Westakkers,133,5258SB,BERLICUM NB,451.952381,0
Enexis B.V.,Westerbroek,88,5258SE,BERLICUM NB,308.5,0
Enexis B.V.,Beekveld,141,5258SJ,BERLICUM NB,548.7142857,0
Enexis B.V.,Hasseltsedijk,122,5258SK,BERLICUM NB,509.0666667,142.5386667
Enexis B.V.,Wamberg,128,5258SL,BERLICUM NB,518.0714286,507.71
Enexis B.V.,Loofaert,8,5258SN,BERLICUM NB,394.2592593,0
Enexis B.V.,De Hoefsevonder,124,5258SP,BERLICUM NB,878.5789474,17.57157895
Enexis B.V.,Hooghei,125,5258SX,BERLICUM NB,520.1578947,0
Enexis B.V.,Werststeeg,122,5258TA,BERLICUM NB,292.375,0
Enexis B.V.,Werstkant,50,5258TC,BERLICUM NB,331.2,0
Enexis B.V.,Laar,4,5258TJ,BERLICUM NB,313.2962963,344.6259259
Enexis B.V.,Oud Laar,100,5258TK,BERLICUM NB,456.1818182,0
Enexis B.V.,Nieuw Laar,26,5258TL,BERLICUM NB,808.5625,0
Enexis B.V.,Schellekesveld,38,5258TM,BERLICUM NB,242.7179487,0
Enexis B.V.,Milrooijsedijk,51,5258TR,BERLICUM NB,428.1764706,0
Enexis B.V.,Heikantsehoeve,117,5258TS,BERLICUM NB,508.7058824,0
Enexis B.V.,Heiblomsedijk,27,5258TT,BERLICUM NB,474.4117647,0
Enexis B.V.,Zuid-Willemsvaart,8,5258VD,BERLICUM NB,451.0714286,0
Enexis B.V.,Bunzinghage,121,5258XC,BERLICUM NB,413,0
Enexis B.V.,Hermelijnhage,36,5258XE,BERLICUM NB,204.2380952,114.3733333
Enexis B.V.,Marterhage,48,5258XL,BERLICUM NB,185.2,0
Enexis B.V.,Otterhage,139,5258XM,BERLICUM NB,206.05,119.509
Enexis B.V.,Voshage,7,5258XN,BERLICUM NB,150.8214286,0
Enexis B.V.,Wezelhage,49,5258XP,BERLICUM NB,333.7333333,0
Enexis B.V.,Prelatenpad,150,5258XS,BERLICUM NB,129.0555556,0
Enexis B.V.,Everarduspad,115,5258XT,BERLICUM NB,254.1666667,0
Enexis B.V.,Fulcopad,64,5258XV,BERLICUM NB,149.7222222,0
Enexis B.V.,Norbertijnenpad,67,5258XX,BERLICUM NB,250.4666667,0
Enexis B.V.,Albertusstraat,99,5261AD,VUGHT,155.9354839,0
Enexis B.V.,Molenvenseweg,34,5261AH,VUGHT,243.25,0
Enexis B.V.,Loonsebaan,6,5261AV,VUGHT,323.3846154,0
Enexis B.V.,De Heun,49,5261AX,VUGHT,129.7714286,0
Enexis B.V.,Taalstraat,16,5261AZ,VUGHT,243.75,0
Enexis B.V.,Mariaplein,68,5261BK,VUGHT,74.48780488,81.93658537
Enexis B.V.,Kleine Gent,28,5261BS,VUGHT,391.1176471,0
Enexis B.V.,Kapellaan,53,5261CN,VUGHT,142.5862069,0
Enexis B.V.,Marktveld,103,5261EA,VUGHT,200.6571429,46.15114287
Enexis B.V.,Marktveldpassage,47,5261EC,VUGHT,687.2380952,178.6819048
Enexis B.V.,Vliertstate,76,5261EN,VUGHT,82.65,0
Enexis B.V.,Secr. van Rooijstraat,47,5261EP,VUGHT,358.6666667,14.34666667
Enexis B.V.,Leeuwensteinlaan,108,5261ET,VUGHT,375.7,0
Enexis B.V.,Van Heurnlaan,121,5261EW,VUGHT,521,0
Enexis B.V.,Park Reeburg,122,5261EZ,VUGHT,170.4705882,0
Enexis B.V.,Ploegveld,66,5261GD,VUGHT,168,0
Enexis B.V.,Lagedwarsstraat,78,5261LC,VUGHT,613.1904762,0
Enexis B.V.,Willem van Beuningenlaan,47,5261NE,VUGHT,635.2307692,76.2276923
Enexis B.V.,Hofsteeg,56,5261SE,VUGHT,75.60465116,0
Enexis B.V.,Glorieuxlaan,65,5261SG,VUGHT,189.12,0
Enexis B.V.,Raamweg,40,5261SJ,VUGHT,189.173913,155.1226087
Enexis B.V.,Vlashoek,85,5261SN,VUGHT,149.7222222,0
Enexis B.V.,Haspelstraat,71,5261SP,VUGHT,152.2916667,0
Enexis B.V.,Twijnstraat,132,5261SR,VUGHT,170.85,184.518
Enexis B.V.,St.-Jansstraat,20,5261ST,VUGHT,136.5,27.3
Enexis B.V.,St.-Janshof,18,5261SV,VUGHT,314.2,0
Enexis B.V.,Vlasmeersestraat,40,5261TA,VUGHT,387.7894737,0
Enexis B.V.,Emmasingel,92,5261TN,VUGHT,126.2692308,0
Enexis B.V.,Sobrietasstraat,97,5261TT,VUGHT,156.0526316,0
Enexis B.V.,Zonneheuvelstraat,49,5261TZ,VUGHT,133.15,0
Enexis B.V.,St.-Elisabethstraat,125,5261VK,VUGHT,196.6818182,0
Enexis B.V.,Heunpark,33,5261WC,VUGHT,89.13559322,13.37033898
Enexis B.V.,Jacob van Ruisdaelstraat,76,5261XD,VUGHT,167.4583333,75.35624999
Enexis B.V.,Zeeldraaierstraat,24,5261XK,VUGHT,157.05,0
Enexis B.V.,Heikantstraat,150,5261XM,VUGHT,151.125,0
Enexis B.V.,Versterplein,4,5261XS,VUGHT,274.6315789,27.46315789
Enexis B.V.,Van Lanschotlaan,43,5262AE,VUGHT,456.5,0
Enexis B.V.,Loeffplein,108,5262AJ,VUGHT,714.8,0
Enexis B.V.,Van Beresteijnstraat,66,5262AK,VUGHT,217.4285714,0
Enexis B.V.,Marggraffstraat,36,5262AS,VUGHT,317.4285714,0
Enexis B.V.,Park Eikenheuvel,123,5262AW,VUGHT,93.47222222,63.56111111
Enexis B.V.,Esschestraat,72,5262BA,VUGHT,88.79411765,0
Enexis B.V.,St.-Sebastiaanhof,114,5262BH,VUGHT,87.2962963,0
Enexis B.V.,Theresialaan,52,5262BK,VUGHT,187.6086957,0
Enexis B.V.,Martinilaan,5,5262BR,VUGHT,289.1,274.645
Enexis B.V.,St.-Barbarastraat,59,5262BT,VUGHT,222.15,0
Enexis B.V.,Gildehof,79,5262BV,VUGHT,86.47368421,0
Enexis B.V.,St.-Catharinastraat,36,5262BX,VUGHT,252.2666667,0
Enexis B.V.,Vendelstraat,36,5262CA,VUGHT,98.33333333,0
Enexis B.V.,Molhuysensingel,14,5262CB,VUGHT,142.5,2.85
Enexis B.V.,Molhuysenstraat,44,5262CD,VUGHT,137.1153846,0
Enexis B.V.,Moleneindplein,68,5262CK,VUGHT,105.7377049,0
Enexis B.V.,Jan van Speykstraat,87,5262CN,VUGHT,250.8095238,0
Enexis B.V.,Jan van Amstelstraat,64,5262CP,VUGHT,79.09677419,0
Enexis B.V.,W.J. van Ghentstraat,95,5262CT,VUGHT,225.7222222,0
Enexis B.V.,Brouwerijlaan,135,5262CZ,VUGHT,395.8,376.01
Enexis B.V.,Dovenetelstraat,110,5262DD,VUGHT,74.77777778,28.41555556
Enexis B.V.,Wederiksingel,93,5262DE,VUGHT,279.9411765,0
Enexis B.V.,Havikskruidstraat,140,5262DG,VUGHT,260.7857143,211.2364286
Enexis B.V.,Hondsdrafstraat,90,5262DH,VUGHT,287.7142857,0
Enexis B.V.,Scheerlingstraat,19,5262DR,VUGHT,170.55,0
Enexis B.V.,Zevenbladstraat,8,5262DW,VUGHT,214.4666667,0
Enexis B.V.,Ganzeriksingel,11,5262DZ,VUGHT,391,0
Enexis B.V.,Molendwarsstraat,1,5262EG,VUGHT,179.5625,0
Enexis B.V.,Lidwinastraat,56,5262EM,VUGHT,160.125,0
Enexis B.V.,Servatiusstraat,60,5262ER,VUGHT,116.6923077,0
Enexis B.V.,Wolfskamerweg,21,5262ES,VUGHT,801.25,0
Enexis B.V.,Marie Gijsenstraat,137,5262GB,VUGHT,240.3846154,0
Enexis B.V.,Sniedersstraat,31,5262GC,VUGHT,324.8461538,0
Enexis B.V.,Baarzenstraat,47,5262GD,VUGHT,276.1025641,237.4482051
Enexis B.V.,Rouppe van der Voortlaan,65,5262HC,VUGHT,272.375,0
Enexis B.V.,Oreliosingel,74,5262HL,VUGHT,291,0
Enexis B.V.,Karel Boumanstraat,24,5262HM,VUGHT,224.4705882,235.6941176
Enexis B.V.,Ockeghemstraat,16,5262HN,VUGHT,124.28125,0
Enexis B.V.,Willaertsingel,134,5262HS,VUGHT,365.1428571,0
Enexis B.V.,Obrechtsingel,110,5262HZ,VUGHT,252.4444444,47.96444444
Enexis B.V.,Mutsaersstraat,57,5262JA,VUGHT,55.4375,0
Enexis B.V.,Luybenstraat,84,5262JC,VUGHT,63.64516129,0
Enexis B.V.,Piacenzastraat,32,5262JG,VUGHT,151.7058824,0
Enexis B.V.,Bisschop Zwijsenplein,83,5262JK,VUGHT,222.1666667,0
Enexis B.V.,Hertoglaan,39,5262JM,VUGHT,181.7391304,0
Enexis B.V.,Kampenhout,78,5262JR,VUGHT,291.6666667,0
Enexis B.V.,Meierijsingel,92,5262JV,VUGHT,164.6666667,0
Enexis B.V.,Baroniesingel,95,5262KA,VUGHT,305.9090909,30.59090909
Enexis B.V.,Witte Muntstraat,48,5262KW,VUGHT,141.2962963,0
Enexis B.V.,Esscheweg,53,5262LB,VUGHT,166.7272727,103.3709091
Enexis B.V.,Kraaiengatweg,107,5262LK,VUGHT,528.6315789,412.3326315
Enexis B.V.,Hoevensestraat,79,5262LM,VUGHT,440.6296296,0
Enexis B.V.,Vijverbosweg,114,5262LP,VUGHT,265.5526316,0
Enexis B.V.,Hopakker,91,5262LX,VUGHT,178.5,12.495
Enexis B.V.,Turfveld,95,5262MP,VUGHT,164.1111111,0
Enexis B.V.,Vaarvonder,15,5262MS,VUGHT,347.9,0
Enexis B.V.,Mastdammenhoeve,83,5262NA,VUGHT,93.08,37.232
Enexis B.V.,Heideveldhoeve,124,5262NC,VUGHT,209.4444444,29.32222222
Enexis B.V.,Capellebosdreef,106,5262ND,VUGHT,297.3529412,0
Enexis B.V.,Lopensehoeve,92,5262NG,VUGHT,157.25,0
Enexis B.V.,Kleine Weidehoeve,42,5262NJ,VUGHT,374.625,0
Enexis B.V.,Klaverhoeve,48,5262NL,VUGHT,261,0
Enexis B.V.,Veldhoeve,11,5262NN,VUGHT,80.125,0
Enexis B.V.,Zuringhoeve,104,5262NR,VUGHT,156.7083333,0
Enexis B.V.,Haverhoeve,41,5262NT,VUGHT,406.5,0
Enexis B.V.,Kempkeshoeve,119,5262NV,VUGHT,84.03703704,0
Enexis B.V.,Druivenkas,99,5262NZ,VUGHT,123.4583333,0
Enexis B.V.,Langedam,82,5262PB,VUGHT,132.5833333,0
Enexis B.V.,Kalverdam,20,5262PJ,VUGHT,102.3103448,0
Enexis B.V.,Achter 't Schop,37,5262PL,VUGHT,173.2083333,135.1025
Enexis B.V.,Driesedam,72,5262PN,VUGHT,117.4090909,0
Enexis B.V.,Markiezaat,136,5262RA,VUGHT,244.7894737,0
Enexis B.V.,Van Beurdenstraat,14,5262SE,VUGHT,202,189.88
Enexis B.V.,Mgr. Goossenssingel,147,5262SL,VUGHT,100.1666667,0
Enexis B.V.,Dr. de Brouwerstraat,1,5262SP,VUGHT,125.5217391,119.2456521
Enexis B.V.,Anna Bijnsstraat,92,5262TE,VUGHT,151.25,108.9
Enexis B.V.,Adriaan Poortersstraat,96,5262TH,VUGHT,147.2,22.08
Enexis B.V.,Wildpad,59,5262TL,VUGHT,477.25,0
Enexis B.V.,Jagersweg,26,5262TM,VUGHT,169.9166667,0
Enexis B.V.,Molenrijnselaan,108,5262TN,VUGHT,23.37795276,0
Enexis B.V.,Molenhei,39,5262TP,VUGHT,98.07894737,0
Enexis B.V.,Bronoliebergweg,88,5262TR,VUGHT,309.1666667,163.8583334
Enexis B.V.,Michiel de Ruyterweg,139,5262VA,VUGHT,138.85,24.993
Enexis B.V.,Ouwerkerklaan,48,5262VN,VUGHT,381.1818182,0
Enexis B.V.,Jan van Galenstraat,95,5262VP,VUGHT,172.9583333,0
Enexis B.V.,Van Miertstraat,134,5262XA,VUGHT,107.3823529,31.14088234
Enexis B.V.,Van de Pollstraat,5,5262XD,VUGHT,498.5333333,358.944
Enexis B.V.,Schoonveldsingel,2,5262XM,VUGHT,222.1818182,0
Enexis B.V.,Gruttolaan,48,5262ZG,VUGHT,92.39285714,0
Enexis B.V.,Spechtrand,53,5262ZK,VUGHT,202,0
Enexis B.V.,Samarstraat,10,5262ZL,VUGHT,153.9333333,0
Enexis B.V.,Salahutuplein,102,5262ZM,VUGHT,72,0
Enexis B.V.,Loristraat,54,5262ZP,VUGHT,151.2941176,0
Enexis B.V.,Merakstraat,50,5262ZR,VUGHT,114.9,0
Enexis B.V.,Seriwangstraat,126,5262ZS,VUGHT,123.7272727,0
Enexis B.V.,Merpatistraat,55,5262ZW,VUGHT,31.45,0
Enexis B.V.,Aert Heymlaan,113,5263AA,VUGHT,249.8695652,54.97130434
Enexis B.V.,De Braackenlaan,88,5263AC,VUGHT,216.6842105,0
Enexis B.V.,Nieuwe Heikantstraat,88,5263AD,VUGHT,438.4545455,0
Enexis B.V.,Lekkerbeetjenlaan,1,5263AG,VUGHT,221.6363636,0
Enexis B.V.,John F. Kennedylaan,111,5263AJ,VUGHT,197.9090909,0
Enexis B.V.,Van Hanswijkstraat,60,5263AK,VUGHT,128.9666667,0
Enexis B.V.,Zuidoosterlaan,57,5263AM,VUGHT,496.4545455,0
Enexis B.V.,Van den Wijghaertstraat,141,5263AN,VUGHT,182.6538462,0
Enexis B.V.,Nieuwe Erven,65,5263AR,VUGHT,232.9615385,251.5984616
Enexis B.V.,Koepelweg,110,5263AS,VUGHT,655.75,537.715
Enexis B.V.,Loyolalaan,44,5263AT,VUGHT,349.3214286,0
Enexis B.V.,Prins Mauritslaan,123,5263AX,VUGHT,278.8095238,281.597619
Enexis B.V.,Verlengde Kampdijklaan,129,5263BA,VUGHT,237.8571429,0
Enexis B.V.,Van Doernestraat,129,5263BD,VUGHT,400.9166667,372.8525
Enexis B.V.,Van Kesselstraat,69,5263BH,VUGHT,528.5,0
Enexis B.V.,Vughterhage,89,5263BM,VUGHT,149.0434783,0
Enexis B.V.,Willem III-laan,82,5263CA,VUGHT,265.6470588,63.75529411
Enexis B.V.,Prinsenlaan,64,5263CE,VUGHT,125.2142857,0
